"","link","nombre","direccion","localidad","provincia","pais","telefono","google_link","coordenadas","web_oficial"
"184","http://www.alternativateatral.com.ar/espacio7051-centro-cultura-ernesto-sabato","CENTRO CULTURA ERNESTO SABATO","Ernesto Sabato 3162","Santos Lugares","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Ernesto+Sabato+3162%2C+Santos+Lugares%2C+Argentina","0","NaN"
"185","http://www.alternativateatral.com.ar/espacio1855-centro-cultural-la-curtiembre","CENTRO CULTURAL LA CURTIEMBRE","Brandsen 3461","Sarandi","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Brandsen+3461%2C+Sarandi%2C+Argentina","0","NaN"
"186","http://www.alternativateatral.com.ar/espacio4356-abra","ABRA","Chacabuco 944","Tandil","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Chacabuco+944%2C+Tandil%2C+Argentina","0","NaN"
"187","http://www.alternativateatral.com.ar/espacio2372-centro-cultural-municipal","CENTRO  CULTURAL  MUNICIPAL","Av. 9 de Julio y San Martin","Tapalque","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+9+de+Julio+y+San+Martin%2C+Tapalque%2C+Argentina","0","NaN"
"188","http://www.alternativateatral.com.ar/espacio5292-marco-moreira","MARCÓ MOREIRA","Los Nogales 1374","Tapiales","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Los+Nogales+1374%2C+Tapiales%2C+Argentina","0","NaN"
"189","http://www.alternativateatral.com.ar/espacio2749-centro-cultural-libremente","CENTRO CULTURAL LIBREMENTE","Av. Meeks 1044","Temperley","Buenos Aires","Argentina","4245-0882","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+Meeks+1044%2C+Temperley%2C+Argentina","0","NaN"
"190","http://www.alternativateatral.com.ar/espacio6923-937-sudestada","937 SUDESTADA","Aníbal González  937","Tigre","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=An%C3%ADbal+Gonz%C3%A1lez++937%2C+Tigre%2C+Argentina","0","NaN"
"191","http://www.alternativateatral.com.ar/espacio6063-el-anden","EL ANDÉN","Directorio 155 -  1° y 2° piso","Tortuguitas","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Directorio+155+%2D++1%C2%B0+y+2%C2%B0+piso%2C+Tortuguitas%2C+Argentina","0","NaN"
"192","http://www.alternativateatral.com.ar/espacio6404-cearte-centro-del-arte-teatral","CEARTE - CENTRO DEL ARTE TEATRAL","Sáenz Peña 250","Trenque Lauquen","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=S%C3%A1enz+Pe%C3%B1a+250%2C+Trenque+Lauquen%2C+Argentina","0","NaN"
"193","http://www.alternativateatral.com.ar/espacio1525-centro-civico-de-claromeco","CENTRO CÍVICO DE CLAROMECÓ","Calle 28 esq Calle 11. Claromecó","Tres Arroyos","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Calle+28+esq+Calle+11%2E+Claromec%C3%B3%2C+Tres+Arroyos%2C+Argentina","0","NaN"
"194","http://www.alternativateatral.com.ar/espacio1785-colegio-santa-ines-de-turdera","COLEGIO SANTA INÉS DE TURDERA","AV. HIPOLITO YRIGOYEN 11166","Turdera","Buenos Aires","Argentina","4298-1414","https://maps.google.com/maps?f=q&hl=es&geocode=&q=AV%2E+HIPOLITO+YRIGOYEN+11166%2C+Turdera%2C+Argentina","0","NaN"
"195","http://www.alternativateatral.com.ar/espacio6534-esquina-libertad","ESQUINA LIBERTAD","Lomas Valentinas 395","Valentín Alsina","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Lomas+Valentinas+395%2C+Valent%C3%ADn+Alsina%2C+Argentina","0","NaN"
"196","http://www.alternativateatral.com.ar/espacio7053-club-luz-del-porvenir","CLUB LUZ DEL PORVENIR","Dupuy 1135","Versalles","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Dupuy+1135%2C+Versalles%2C+Argentina","0","NaN"
"197","http://www.alternativateatral.com.ar/espacio6320-automovil-club-argentino-de-vicente-lopez","AUTOMÓVIL CLUB ARGENTINO DE VICENTE LÓPEZ","Gral. Juan Lavalle 1444","Vicente López","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Gral%2E+Juan+Lavalle+1444%2C+Vicente+L%C3%B3pez%2C+Argentina","0","NaN"
"198","http://www.alternativateatral.com.ar/espacio2981-centro-cultural-y-comunitario-el-obrador","CENTRO CULTURAL Y COMUNITARIO EL OBRADOR","Santa María de Oro y Pasteur, Barrio Mil Viviendas.","Victoria","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Santa+Mar%C3%ADa+de+Oro+y+Pasteur%2C+Barrio+Mil+Viviendas%2E%2C+Victoria%2C+Argentina","0","NaN"
"199","http://www.alternativateatral.com.ar/espacio2711-asociacion-ucraniana","ASOCIACION UCRANIANA","Ucrania 2295","Villa Adelina","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Ucrania+2295%2C+Villa+Adelina%2C+Argentina","0","NaN"
"200","http://www.alternativateatral.com.ar/espacio7152-barhaus","BARHAUS","Porf. Agüer 5070","Villa Ballester","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Porf%2E+Ag%C3%BCer+5070%2C+Villa+Ballester%2C+Argentina","0","NaN"
"201","http://www.alternativateatral.com.ar/espacio1861-asi","ASI","San Ramón 829","Villa Bosch","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=San+Ram%C3%B3n+829%2C+Villa+Bosch%2C+Argentina","0","NaN"
"202","http://www.alternativateatral.com.ar/espacio5928-efecto-artes-escenicas","EFECTO ARTES ESCÉNICAS","Calle 8 1668","Villa Elisa","Buenos Aires","Argentina","221 4361188","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Calle+8+1668%2C+Villa+Elisa%2C+Argentina","0","NaN"
"203","http://www.alternativateatral.com.ar/espacio5209-aca","A.C.A","Calle 113 y 3","Villa Gesell","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Calle+113+y+3%2C+Villa+Gesell%2C+Argentina","0","NaN"
"204","http://www.alternativateatral.com.ar/espacio7113-centro-de-jubilados-nuestros-anos-felices","CENTRO DE JUBILADOS NUESTROS AÑOS FELICES","Azcuenaga 4061","Villa Lynch","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Azcuenaga+4061%2C+Villa+Lynch%2C+Argentina","0","NaN"
"205","http://www.alternativateatral.com.ar/espacio6724-av-gral-paz-y-crovara","AV. GRAL PAZ Y CROVARA","AV. GRAL PAZ Y CROVARA","Villa Madero","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=AV%2E+GRAL+PAZ+Y+CROVARA%2C+Villa+Madero%2C+Argentina","0","NaN"
"206","http://www.alternativateatral.com.ar/espacio1678-cultural-teatralizarte","CULTURAL TEATRALIZARTE","Presidente Illia 1525","Villa Maipu","Buenos Aires","Argentina","4519-6219","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Presidente+Illia+1525%2C+Villa+Maipu%2C+Argentina","0","NaN"
"207","http://www.alternativateatral.com.ar/espacio5269-teatro-in-casa-talcahuano","TEATRO IN - CASA TALCAHUANO","Talcahuano 671","Villa Martelli","Buenos Aires","Argentina","5435-8238","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Talcahuano+671%2C+Villa+Martelli%2C+Argentina","0","NaN"
"208","http://www.alternativateatral.com.ar/espacio7096-fusion-tres-espacio-de-arte","FUSION TRES- ESPACIO DE ARTE","Chile 1223","Villa Raffo","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Chile+1223%2C+Villa+Raffo%2C+Argentina","0","NaN"
"209","http://www.alternativateatral.com.ar/espacio2704-club-atletico-y-social-defensores-de-ramallo","CLUB ATLÉTICO Y SOCIAL DEFENSORES DE RAMALLO","Sarmiento 1042","Villa Ramallo","Buenos Aires","Argentina","(03407) 488-470","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Sarmiento+1042%2C+Villa+Ramallo%2C+Argentina","0","NaN"
"210","http://www.alternativateatral.com.ar/espacio1789-centro-cultural-leopoldo-marechal","CENTRO CULTURAL LEOPOLDO MARECHAL","Av. Vergara 2396","Villa Tesei","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+Vergara+2396%2C+Villa+Tesei%2C+Argentina","0","NaN"
"211","http://www.alternativateatral.com.ar/espacio2439-corredores-teatrales-region-conurbano-sum-municipal-don-mariano","CORREDORES TEATRALES REGIÓN CONURBANO - S.U.M. MUNICIPAL DON MARIANO","Humaita 2856","Virreyes","Buenos Aires","Argentina","4744-7777","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Humaita+2856%2C+Virreyes%2C+Argentina","0","NaN"
"212","http://www.alternativateatral.com.ar/espacio3152-centro-cultural-las-chilcas","CENTRO CULTURAL LAS CHILCAS","--","Vivoratá","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=%2D%2D%2C+Vivorat%C3%A1%2C+Argentina","0","NaN"
"213","http://www.alternativateatral.com.ar/espacio1376-centro-cultural-justo-lynch","CENTRO CULTURAL JUSTO LYNCH","Bragado 5701","Wilde","Buenos Aires","Argentina","4207 - 4450","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Bragado+5701%2C+Wilde%2C+Argentina","0","NaN"
"214","http://www.alternativateatral.com.ar/espacio6931-anexo-fantasma","ANEXO FANTASMA","Roca 478","Zarate","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Roca+478%2C+Zarate%2C+Argentina","0","NaN"
"215","http://www.alternativateatral.com.ar/espacio7298-centro-juv-norberto-torres","CENTRO JUV. NORBERTO TORRES","Boulevard Central 253 - Parada Robles. Exaltación de la Cruz","Zona Noreoeste","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Boulevard+Central+253+%2D+Parada+Robles%2E+Exaltaci%C3%B3n+de+la+Cruz%2C+Zona+Noreoeste%2C+Argentina","0","NaN"
"216","http://www.alternativateatral.com.ar/espacio7335-multiespacio-1551","MULTIESPACIO 1551","Almafuerte 1551 (Localidad: Francisco Alvarez)","Zona Oeste","Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Almafuerte+1551+%28Localidad%3A+Francisco+Alvarez%29%2C+Zona+Oeste%2C+Argentina","0","NaN"
"217","http://www.alternativateatral.com.ar/espacio3655-cine-teatro-catamarca","CINE TEATRO CATAMARCA","San Martín 555","Catamarca","Catamarca","Argentina","03833 437 565","https://maps.google.com/maps?f=q&hl=es&geocode=&q=San+Mart%C3%ADn+555%2C+Catamarca%2C+Argentina","0","NaN"
"218","http://www.alternativateatral.com.ar/espacio3971-casa-del-bicentenario","CASA DEL BICENTENARIO","Heredia al 200","Concepción","Catamarca","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Heredia+al+200%2C+Concepci%C3%B3n%2C+Argentina","0","NaN"
"219","http://www.alternativateatral.com.ar/espacio2371-la-primitiva","LA PRIMITIVA","Salta  1078","San  Fernando  del  Valle  de  Catamarca","Catamarca","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Salta++1078%2C+San++Fernando++del++Valle++de++Catamarca%2C+Argentina","0","NaN"
"220","http://www.alternativateatral.com.ar/espacio4381-centro-cultural-la-flota","CENTRO CULTURAL LA FLOTA","CAPITÁN SOLARI 123","Barranqueras","Chaco","Argentina","485649","https://maps.google.com/maps?f=q&hl=es&geocode=&q=CAPIT%C3%81N+SOLARI+123%2C+Barranqueras%2C+Argentina","0","NaN"
"221","http://www.alternativateatral.com.ar/espacio1709-cooperativa-de-teatro-siglo-21","COOPERATIVA DE TEATRO SIGLO 21","Pasaje Taco Medina s/n","Charata","Chaco","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Pasaje+Taco+Medina+s%2Fn%2C+Charata%2C+Argentina","0","NaN"
"222","http://www.alternativateatral.com.ar/espacio4291-colonia-unidas","COLONIA UNIDAS","-","Colonia Unidas","Chaco","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=%2D%2C+Colonia+Unidas%2C+Argentina","0","NaN"
"223","http://www.alternativateatral.com.ar/espacio4885-casa-del-bicentenario-de-corzuela","CASA DEL BICENTENARIO DE CORZUELA","Casa del Bicentenario de Corzuela","Corzuela","Chaco","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Casa+del+Bicentenario+de+Corzuela%2C+Corzuela%2C+Argentina","0","NaN"
"224","http://www.alternativateatral.com.ar/espacio4555-casa-de-la-historia-y-el-bicentenario","CASA DE LA HISTORIA Y EL BICENTENARIO","--","Fontana","Chaco","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=%2D%2D%2C+Fontana%2C+Argentina","0","NaN"
"225","http://www.alternativateatral.com.ar/espacio4180-biblioteca-publica-juana-paula-manso-de-noronha","BIBLIOTECA PÚBLICA JUANA PAULA MANSO DE NORONHA","Chile y Sarmiento","General José de San Martín","Chaco","Argentina","03725-421085","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Chile+y+Sarmiento%2C+General+Jos%C3%A9+de+San+Mart%C3%ADn%2C+Argentina","0","NaN"
"226","http://www.alternativateatral.com.ar/espacio1708-centro-cultural-10-de-noviembre","CENTRO CULTURAL 10 DE NOVIEMBRE","Planta Urbana de La Tigra","La Tigra","Chaco","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Planta+Urbana+de+La+Tigra%2C+La+Tigra%2C+Argentina","0","NaN"
"227","http://www.alternativateatral.com.ar/espacio4378-casa-de-las-culturas","CASA DE LAS CULTURAS","Avenida de los Inmigrantes 302","Las Breñas","Chaco","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Avenida+de+los+Inmigrantes+302%2C+Las+Bre%C3%B1as%2C+Argentina","0","NaN"
"228","http://www.alternativateatral.com.ar/espacio4227-casa-de-la-historia-y-la-cultura-del-bicentenario","CASA DE LA HISTORIA Y LA CULTURA DEL BICENTENARIO","-","Puerto Tirol","Chaco","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=%2D%2C+Puerto+Tirol%2C+Argentina","0","NaN"
"229","http://www.alternativateatral.com.ar/espacio1832-anfiteatrito-de-la-costanera-del-rio-negro","ANFITEATRITO DE LA COSTANERA DEL RIO NEGRO","Sin Dirección","Resistencia","Chaco","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Sin+Direcci%C3%B3n%2C+Resistencia%2C+Argentina","0","NaN"
"230","http://www.alternativateatral.com.ar/espacio3387-colegio-don-orione","COLEGIO DON ORIONE","R.P. MUSTACCIO 255","Saenz Peña","Chaco","Argentina","03732-42-2575/ 42-1568/3776","https://maps.google.com/maps?f=q&hl=es&geocode=&q=R%2EP%2E+MUSTACCIO+255%2C+Saenz+Pe%C3%B1a%2C+Argentina","0","NaN"
"231","http://www.alternativateatral.com.ar/espacio2514-la-estigia","LA ESTIGIA","A confirmar","San Bernardo","Chaco","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=A+confirmar%2C+San+Bernardo%2C+Argentina","0","NaN"
"232","http://www.alternativateatral.com.ar/espacio2515-la-plaza","LA PLAZA","A Confirmar","Villa Angela","Chaco","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=A+Confirmar%2C+Villa+Angela%2C+Argentina","0","NaN"
"233","http://www.alternativateatral.com.ar/espacio7316-espacio-el-fondo","ESPACIO EL FONDO","San Lorenzo 57","Comarca Andina","Chubut","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=San+Lorenzo+57%2C+Comarca+Andina%2C+Argentina","0","NaN"
"234","http://www.alternativateatral.com.ar/espacio1239-auditorio-escuela-de-arte","AUDITORIO ESCUELA DE ARTE","CLARA MISRAHI S/N","Comodoro Rivadavia","Chubut","Argentina","446-7604/444-4387","https://maps.google.com/maps?f=q&hl=es&geocode=&q=CLARA+MISRAHI+S%2FN%2C+Comodoro+Rivadavia%2C+Argentina","0","NaN"
"235","http://www.alternativateatral.com.ar/espacio4492-auditorio-municipal","AUDITORIO MUNICIPAL","BELGRANO 330","Esquel","Chubut","Argentina","02945 451 929","https://maps.google.com/maps?f=q&hl=es&geocode=&q=BELGRANO+330%2C+Esquel%2C+Argentina","0","NaN"
"236","http://www.alternativateatral.com.ar/espacio6475-callejon-tiempo-puelo","CALLEJÓN TIEMPO PUELO","U8431 Comarca Andina","Lago Puelo","Chubut","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=U8431+Comarca+Andina%2C+Lago+Puelo%2C+Argentina","0","NaN"
"237","http://www.alternativateatral.com.ar/espacio7218-centro-cultural-el-tablado","CENTRO CULTURAL EL TABLADO","Taique 4344","Puerto Madryn","Chubut","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Taique+4344%2C+Puerto+Madryn%2C+Argentina","0","NaN"
"238","http://www.alternativateatral.com.ar/espacio2923-el-arbol","EL ÁRBOL","Ameghino 764","Trelew","Chubut","Argentina","(02965) 424-760","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Ameghino+764%2C+Trelew%2C+Argentina","0","NaN"
"239","http://www.alternativateatral.com.ar/espacio2956-salon-central-municipal","SALÓN  CENTRAL  MUNICIPAL","Rotonda 28 de Julio 414","Trevelin","Chubut","Argentina","(02945) 48-0189","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Rotonda+28+de+Julio+414%2C+Trevelin%2C+Argentina","0","NaN"
"240","http://www.alternativateatral.com.ar/espacio7399-club-social-y-deportivo-moran","CLUB SOCIAL Y DEPORTIVO MORÁN","Pedro Morán 2446","Agronomía","Ciudad Autónoma de Buenos Aires","Argentina","4571-4031","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Pedro+Mor%C3%A1n+2446%2C+Agronom%C3%ADa%2C+Argentina","0","NaN"
"241","http://www.alternativateatral.com.ar/espacio7443-club-cultural-bula","CLUB CULTURAL BULA","Bulnes y Lavalle","Almagro","Ciudad Autónoma de Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Bulnes+y+Lavalle%2C+Almagro%2C+Argentina","0","NaN"
"242","http://www.alternativateatral.com.ar/espacio7214-bar-roma","BAR ROMA","Dr. Tomás Manuel de Anchorena 806","Balvanera","Ciudad Autónoma de Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Dr%2E+Tom%C3%A1s+Manuel+de+Anchorena+806%2C+Balvanera%2C+Argentina","0","NaN"
"243","http://www.alternativateatral.com.ar/espacio7312-batacazo-de-arte","BATACAZO DE ARTE","Avenida Suárez 1502","Barracas","Ciudad Autónoma de Buenos Aires","Argentina","1123946597","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Avenida+Su%C3%A1rez+1502%2C+Barracas%2C+Argentina","0","NaN"
"244","http://www.alternativateatral.com.ar/espacio7210-ex-carcel-de-caseros","EX CÁRCEL DE CASEROS","Pichincha 2080","Barrio desconocido","Ciudad Autónoma de Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Pichincha+2080%2C+Barrio+desconocido%2C+Argentina","0","NaN"
"245","http://www.alternativateatral.com.ar/espacio7447-aka-bar","A.K.A BAR","Junín 731","Barrio Norte","Ciudad Autónoma de Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Jun%C3%ADn+731%2C+Barrio+Norte%2C+Argentina","0","NaN"
"246","http://www.alternativateatral.com.ar/espacio7438-ciudad-universitaria","CIUDAD UNIVERSITARIA","Pres. Dr. Raúl Alfonsín","Belgrano","Ciudad Autónoma de Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Pres%2E+Dr%2E+Ra%C3%BAl+Alfons%C3%ADn%2C+Belgrano%2C+Argentina","0","NaN"
"247","http://www.alternativateatral.com.ar/espacio7216-club-bohemios","CLUB BOHEMIOS","Necochea 948","Boca","Ciudad Autónoma de Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Necochea+948%2C+Boca%2C+Argentina","0","NaN"
"248","http://www.alternativateatral.com.ar/espacio7410-aura-tango","AURA TANGO","BOEDO 843","Boedo","Ciudad Autónoma de Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=BOEDO+843%2C+Boedo%2C+Argentina","0","NaN"
"249","http://www.alternativateatral.com.ar/espacio7417-biblioteca-popular-general-alvear","BIBLIOTECA POPULAR GENERAL ALVEAR","Avellaneda 542","Caballito","Ciudad Autónoma de Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Avellaneda+542%2C+Caballito%2C+Argentina","0","NaN"
"250","http://www.alternativateatral.com.ar/espacio7299-cementerio-britanico-de-buenos-aires","CEMENTERIO BRITANICO DE BUENOS AIRES","Av. Elcano 4568","Chacarita","Ciudad Autónoma de Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+Elcano+4568%2C+Chacarita%2C+Argentina","0","NaN"
"251","http://www.alternativateatral.com.ar/espacio7209-plaza-clemente","PLAZA CLEMENTE","Dorrego y Conde","Colegiales","Ciudad Autónoma de Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Dorrego+y+Conde%2C+Colegiales%2C+Argentina","0","NaN"
"252","http://www.alternativateatral.com.ar/espacio7287-la-china-casa-cultural","LA CHINA CASA CULTURAL","Cucha Cucha y Maturin","La Paternal","Ciudad Autónoma de Buenos Aires","Argentina","+5491168779689","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Cucha+Cucha+y+Maturin%2C+La+Paternal%2C+Argentina","0","NaN"
"253","http://www.alternativateatral.com.ar/espacio7219-cupula-miguel-bencich","CÚPULA MIGUEL BENCICH","Av. Roque Sáenz Peña 616 piso 10","Monserrat","Ciudad Autónoma de Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+Roque+S%C3%A1enz+Pe%C3%B1a+616+piso+10%2C+Monserrat%2C+Argentina","0","NaN"
"254","http://www.alternativateatral.com.ar/espacio7279-asociacion-entrerriana-general-urquiza","ASOCIACIÓN ENTRERRIANA GENERAL URQUIZA","Güemes 3941","Palermo","Ciudad Autónoma de Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=G%C3%BCemes+3941%2C+Palermo%2C+Argentina","0","NaN"
"255","http://www.alternativateatral.com.ar/espacio7292-casa-salas","CASA SALAS","Salas 347","Parque Chacabuco","Ciudad Autónoma de Buenos Aires","Argentina","1138655466","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Salas+347%2C+Parque+Chacabuco%2C+Argentina","0","NaN"
"256","http://www.alternativateatral.com.ar/espacio7366-catulo","CÁTULO","Cátulo Castillo 2480","Parque Patricios","Ciudad Autónoma de Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=C%C3%A1tulo+Castillo+2480%2C+Parque+Patricios%2C+Argentina","0","NaN"
"257","http://www.alternativateatral.com.ar/espacio7442-suipacha-1422","SUIPACHA 1422","Suipacha 1422","Retiro","Ciudad Autónoma de Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Suipacha+1422%2C+Retiro%2C+Argentina","0","NaN"
"258","http://www.alternativateatral.com.ar/espacio7418-espacio-el-zonko","ESPACIO EL ZONKO","Pavón 2552","San Cristóbal","Ciudad Autónoma de Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Pav%C3%B3n+2552%2C+San+Crist%C3%B3bal%2C+Argentina","0","NaN"
"259","http://www.alternativateatral.com.ar/espacio7207-cine-gaumont","CINE GAUMONT","Av. Rivadavia 1635","San Nicolas","Ciudad Autónoma de Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+Rivadavia+1635%2C+San+Nicolas%2C+Argentina","0","NaN"
"260","http://www.alternativateatral.com.ar/espacio7276-asociacion-japonesa-en-argentina-aja","ASOCIACIÓN JAPONESA EN ARGENTINA AJA","Independencia 734","San Telmo","Ciudad Autónoma de Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Independencia+734%2C+San+Telmo%2C+Argentina","0","NaN"
"261","http://www.alternativateatral.com.ar/espacio7368-basta-callejon","BASTA CALLEJÓN","Av. Juan B Justo 2441","Villa Crespo","Ciudad Autónoma de Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Av%2E+Juan+B+Justo+2441%2C+Villa+Crespo%2C+Argentina","0","NaN"
"262","http://www.alternativateatral.com.ar/espacio7376-espacio-biarritz","ESPACIO BIARRITZ","Biarritz 2334","Villa Del Parque","Ciudad Autónoma de Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Biarritz+2334%2C+Villa+Del+Parque%2C+Argentina","0","NaN"
"263","http://www.alternativateatral.com.ar/espacio7238-metauro-espacio-cultural","METAURO ESPACIO CULTURAL","Camarones 2203","Villa Gral.mitre","Ciudad Autónoma de Buenos Aires","Argentina","1123945487","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Camarones+2203%2C+Villa+Gral%2Emitre%2C+Argentina","0","NaN"
"264","http://www.alternativateatral.com.ar/espacio7239-asociacion-vecinal-pueyrredon","ASOCIACION VECINAL PUEYRREDON","BAZURCO 2922","Villa Pueyrredón","Ciudad Autónoma de Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=BAZURCO+2922%2C+Villa+Pueyrred%C3%B3n%2C+Argentina","0","NaN"
"265","http://www.alternativateatral.com.ar/espacio7327-sede-comuna-12","SEDE COMUNA 12","Holmberg 2548","Villa Urquiza","Ciudad Autónoma de Buenos Aires","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Holmberg+2548%2C+Villa+Urquiza%2C+Argentina","0","NaN"
"266","http://www.alternativateatral.com.ar/espacio7356-biblioteca-popular-jose-marmol","BIBLIOTECA POPULAR JOSÉ MÁRMOL","2 DE MAYO Y PUEYRREDÓN","Agua de Oro","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=2+DE+MAYO+Y+PUEYRRED%C3%93N%2C+Agua+de+Oro%2C+Argentina","0","NaN"
"267","http://www.alternativateatral.com.ar/espacio4548-la-parisina-casa-de-arte","LA PARISINA CASA DE ARTE","Neuquén 223","Alberdi","Córdoba","Argentina","NaN","https://maps.google.com/maps?f=q&hl=es&geocode=&q=Neuqu%C3%A9n+223%2C+Alberdi%2C+Argentina","0","NaN"
